,Unnamed: 0,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
5627,12,404427,70,SavedShot,0.8919999694824219,0.2670000076293945,0.025347214192152023,Phil Foden,h,6055,FromCorner,2020,LeftFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,,None
5628,13,404431,88,SavedShot,0.9230000305175782,0.4490000152587891,0.11448585987091064,Raheem Sterling,h,618,FromCorner,2020,RightFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,Phil Foden,Pass
5629,14,404432,89,SavedShot,0.8209999847412109,0.42200000762939455,0.07894012331962585,Bernardo Silva,h,3635,OpenPlay,2020,LeftFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,João Cancelo,Pass
5630,0,404414,8,BlockedShot,0.9469999694824218,0.6519999694824219,0.07990524917840958,Tanguy NDombele Alvaro,a,5962,OpenPlay,2020,LeftFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,Eric Dier,TakeOn
5631,1,404415,13,ShotOnPost,0.7809999847412109,0.2829999923706055,0.05281941220164299,Harry Kane,a,647,DirectFreekick,2020,RightFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,,Standard
5632,2,404424,58,SavedShot,0.875,0.7030000305175781,0.04152018576860428,Tanguy NDombele Alvaro,a,5962,OpenPlay,2020,RightFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,Harry Kane,Pass
5633,3,404426,68,SavedShot,0.799000015258789,0.5940000152587891,0.01609600894153118,Harry Kane,a,647,OpenPlay,2020,Head,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,,Interception
5634,4,404428,80,BlockedShot,0.685,0.5279999923706055,0.008525385521352291,Gareth Bale,a,2251,OpenPlay,2020,LeftFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,,Aerial
5635,5,404429,80,SavedShot,0.845,0.5270000076293946,0.16657868027687073,Gareth Bale,a,2251,OpenPlay,2020,LeftFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,,TakeOn
5636,6,404430,81,MissedShots,0.8280000305175781,0.5379999923706055,0.058054622262716286,Ben Davies,a,660,OpenPlay,2020,RightFoot,14671,Manchester City,Tottenham,3,0,2021-02-13 17:30:00,,BallTouch
5637,0,404629,18,SavedShot,0.8590000152587891,0.63,0.07513481378555298,Nathan Redmond,h,790,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Danny Ings,Pass
5638,1,404630,24,Goal,0.905,0.5570000076293945,0.3306220769882202,Danny Ings,h,986,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Stuart Armstrong,Cross
5639,2,404631,36,MissedShots,0.874000015258789,0.40599998474121096,0.11046499013900757,Nathan Redmond,h,790,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Danny Ings,Pass
5640,3,404636,55,BlockedShot,0.8119999694824219,0.455,0.049869339913129807,Stuart Armstrong,h,6893,OpenPlay,2020,LeftFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Nathan Redmond,Pass
5641,4,404640,67,MissedShots,0.7769999694824219,0.4929999923706055,0.03064272180199623,Danny Ings,h,986,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,,None
5642,5,404642,78,SavedShot,0.75,0.5209999847412109,0.02124064043164253,James Ward-Prowse,h,843,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,,None
5643,6,404643,83,MissedShots,0.93,0.4209999847412109,0.2356254458427429,Che Adams,h,7700,OpenPlay,2020,Head,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Nathan Redmond,Cross
5644,0,404627,4,MissedShots,0.8580000305175781,0.5670000076293945,0.02231895737349987,Willian José,a,2361,SetPiece,2020,Head,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Pedro Neto,Cross
5645,1,404628,7,MissedShots,0.7919999694824219,0.645,0.026445593684911728,João Moutinho,a,3422,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Jonny,None
5646,2,404632,38,MissedShots,0.91,0.59,0.03778702765703201,Willian José,a,2361,FromCorner,2020,Head,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Pedro Neto,Cross
5647,3,404633,50,BlockedShot,0.78,0.355,0.024953491985797882,Pedro Neto,a,6382,OpenPlay,2020,LeftFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Nélson Semedo,Pass
5648,4,404634,51,BlockedShot,0.8490000152587891,0.2410000038146973,0.025393733754754063,Nélson Semedo,a,6163,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Adama Traoré,Pass
5649,5,404635,52,Goal,0.885,0.5,0.7611688375473022,Rúben Neves,a,6853,Penalty,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,,Standard
5650,6,404637,59,SavedShot,0.7680000305175781,0.500999984741211,0.027130117639899254,Rúben Neves,a,6853,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,,None
5651,7,404638,62,SavedShot,0.963000030517578,0.3979999923706055,0.016519935801625252,Willian José,a,2361,FromCorner,2020,Head,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Pedro Neto,Aerial
5652,8,404639,65,Goal,0.9690000152587892,0.3520000076293945,0.12179454416036604,Pedro Neto,a,6382,OpenPlay,2020,LeftFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,Rúben Neves,TakeOn
5653,9,404641,75,BlockedShot,0.7669999694824219,0.31,0.03009675815701485,Adama Traoré,a,900,OpenPlay,2020,RightFoot,14672,Southampton,Wolverhampton Wanderers,1,2,2021-02-14 12:00:00,,TakeOn
5654,0,404752,1,Goal,0.9490000152587892,0.5029999923706054,0.12100676447153093,Mbaye Diagne,h,9290,OpenPlay,2020,Head,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Conor Gallagher,Aerial
5655,1,404754,23,MissedShots,0.875,0.534000015258789,0.04291984066367149,Mbaye Diagne,h,9290,SetPiece,2020,Head,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Matheus Pereira,Cross
5656,2,404755,26,SavedShot,0.8780000305175781,0.4809999847412109,0.034987330436706536,Robert Snodgrass,h,1691,OpenPlay,2020,Head,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Conor Townsend,Aerial
5657,3,404758,53,MissedShots,0.8880000305175781,0.645,0.08090876787900925,Matheus Pereira,h,7153,OpenPlay,2020,LeftFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Ainsley Maitland-Niles,Pass
5658,4,404762,70,MissedShots,0.71,0.6259999847412111,0.015360960736870766,Conor Gallagher,h,9040,OpenPlay,2020,RightFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Matheus Pereira,Pass
5659,5,404763,77,SavedShot,0.9159999847412108,0.5870000076293945,0.2970582842826843,Mbaye Diagne,h,9290,OpenPlay,2020,RightFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Kyle Bartley,Chipped
5660,6,404765,87,MissedShots,0.919000015258789,0.545,0.3537222445011139,Mbaye Diagne,h,9290,OpenPlay,2020,RightFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Darnell Furlong,Cross
5661,0,404753,7,SavedShot,0.755,0.5570000076293945,0.019294802099466324,Fred,a,6817,OpenPlay,2020,LeftFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Marcus Rashford,HeadPass
5662,1,404756,43,Goal,0.9009999847412108,0.51,0.10441429167985916,Bruno Fernandes,a,1228,OpenPlay,2020,LeftFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Luke Shaw,Cross
5663,2,404757,48,BlockedShot,0.926999969482422,0.27,0.04386264830827713,Scott McTominay,a,5560,OpenPlay,2020,RightFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Aaron Wan-Bissaka,Pass
5664,3,404759,57,SavedShot,0.8059999847412109,0.27,0.016491416841745377,Bruno Fernandes,a,1228,OpenPlay,2020,RightFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Marcus Rashford,Pass
5665,4,404760,69,SavedShot,0.889000015258789,0.43900001525878907,0.08012378215789795,Mason Greenwood,a,7490,FromCorner,2020,LeftFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Harry Maguire,HeadPass
5666,5,404761,69,BlockedShot,0.8580000305175781,0.474000015258789,0.07165364176034927,Scott McTominay,a,5560,FromCorner,2020,RightFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,,Rebound
5667,6,404764,79,BlockedShot,0.7559999847412109,0.6509999847412109,0.01853585429489613,Marcus Rashford,a,556,OpenPlay,2020,RightFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Mason Greenwood,Pass
5668,7,404766,92,BlockedShot,0.895,0.5459999847412109,0.016137460246682167,Scott McTominay,a,5560,FromCorner,2020,Head,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Luke Shaw,Aerial
5669,8,404767,92,SavedShot,0.7330000305175781,0.6270000076293946,0.016163701191544533,Bruno Fernandes,a,1228,OpenPlay,2020,RightFoot,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Luke Shaw,Pass
5670,9,404768,94,SavedShot,0.899000015258789,0.4929999923706055,0.04294863343238831,Harry Maguire,a,1687,OpenPlay,2020,Head,14673,West Bromwich Albion,Manchester United,1,1,2021-02-14 14:00:00,Luke Shaw,Aerial
5671,0,405035,4,SavedShot,0.7609999847412109,0.6170000076293946,0.06258311867713927,Declan Rice,h,5553,DirectFreekick,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,,Standard
5672,1,405036,13,SavedShot,0.8490000152587891,0.615,0.07441049069166182,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Manuel Lanzini,Pass
5673,2,405037,23,SavedShot,0.931999969482422,0.6859999847412109,0.10546170175075532,Jesse Lingard,h,558,OpenPlay,2020,LeftFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Manuel Lanzini,Chipped
5674,3,405038,24,MissedShots,0.92,0.5070000076293946,0.10213495045900343,Craig Dawson,h,804,FromCorner,2020,Head,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Aaron Cresswell,Cross
5675,4,405039,29,MissedShots,0.7809999847412109,0.25,0.045748215168714516,Aaron Cresswell,h,534,DirectFreekick,2020,LeftFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,,Standard
5676,5,405042,40,Goal,0.885,0.5,0.7611688375473022,Declan Rice,h,5553,Penalty,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,,Standard
5677,6,405044,56,BlockedShot,0.9280000305175782,0.6730000305175782,0.09415268152952194,Jarrod Bowen,h,1776,OpenPlay,2020,LeftFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Manuel Lanzini,Pass
5678,7,405045,57,Goal,0.9359999847412108,0.5209999847412109,0.3991826474666596,Issa Diop,h,3203,FromCorner,2020,Head,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Aaron Cresswell,Cross
5679,8,405047,64,SavedShot,0.710999984741211,0.4629999923706055,0.02701224572956562,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Tomas Soucek,Pass
5680,9,405049,69,SavedShot,0.7480000305175781,0.6659999847412109,0.01875363476574421,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Ben Johnson,Pass
5681,10,405050,72,SavedShot,0.8959999847412109,0.42900001525878906,0.4402090013027191,Vladimir Coufal,h,8965,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,,BallRecovery
5682,11,405052,80,MissedShots,0.8880000305175781,0.5690000152587891,0.105648472905159,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,,None
5683,12,405055,95,Goal,0.8469999694824218,0.6190000152587891,0.09088702499866486,Ryan Fredericks,h,6891,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Said Benrahma,Pass
5684,0,405040,32,MissedShots,0.8280000305175781,0.2920000076293945,0.02898803912103176,David McGoldrick,a,7711,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Ethan Ampadu,BallRecovery
5685,1,405041,35,SavedShot,0.7969999694824219,0.6869999694824219,0.02547001838684082,Ben Osborn,a,7714,OpenPlay,2020,LeftFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,David McGoldrick,Pass
5686,2,405043,51,SavedShot,0.955,0.44299999237060544,0.12735038995742798,David McGoldrick,a,7711,OpenPlay,2020,Head,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Billy Sharp,Cross
5687,3,405046,60,SavedShot,0.875999984741211,0.4040000152587889,0.0202868040651083,Chris Basham,a,7704,OpenPlay,2020,Head,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Oliver Norwood,Aerial
5688,4,405048,67,SavedShot,0.926999969482422,0.5,0.5648929476737976,David McGoldrick,a,7711,OpenPlay,2020,Head,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Ben Osborn,Aerial
5689,5,405051,79,SavedShot,0.889000015258789,0.5690000152587891,0.03992612659931183,Oliver McBurnie,a,1736,OpenPlay,2020,Head,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Ben Osborn,Cross
5690,6,405053,90,BlockedShot,0.845,0.5420000076293945,0.09224092215299606,David McGoldrick,a,7711,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,,TakeOn
5691,7,405054,92,MissedShots,0.8180000305175781,0.6619999694824219,0.027497196570038795,John Lundstram,a,7708,OpenPlay,2020,RightFoot,14674,West Ham,Sheffield United,3,0,2021-02-15 18:00:00,Enda Stevens,Pass
5692,0,406114,17,MissedShots,0.845999984741211,0.5940000152587891,0.06592021137475967,Bukayo Saka,h,7322,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Kieran Tierney,Pass
5693,1,406116,29,SavedShot,0.7680000305175781,0.7380000305175781,0.015921663492918015,Kieran Tierney,h,8089,OpenPlay,2020,LeftFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Granit Xhaka,Pass
5694,2,406118,43,MissedShots,0.911999969482422,0.3320000076293945,0.05284499377012253,Nicolas Pepe,h,5656,OpenPlay,2020,LeftFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,,None
5695,3,406121,49,BlockedShot,0.8619999694824219,0.34099998474121096,0.052535384893417365,Nicolas Pepe,h,5656,OpenPlay,2020,LeftFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Granit Xhaka,Pass
5696,4,406122,51,BlockedShot,0.850999984741211,0.695,0.0494157038629055,Bukayo Saka,h,7322,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Kieran Tierney,TakeOn
5697,5,406128,72,MissedShots,0.725,0.445,0.015241057612001898,Mohamed Elneny,h,496,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,,None
5698,6,406129,76,BlockedShot,0.8869999694824219,0.5159999847412109,0.07930871099233627,Bukayo Saka,h,7322,OpenPlay,2020,LeftFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,,None
5699,0,406110,1,Goal,0.9490000152587892,0.504000015258789,0.5598291754722595,Raheem Sterling,a,618,OpenPlay,2020,Head,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Riyad Mahrez,Cross
5700,1,406111,5,SavedShot,0.9,0.465999984741211,0.4241997301578522,Raheem Sterling,a,618,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,,TakeOn
5701,2,406112,7,BlockedShot,0.9,0.3029999923706055,0.0684434100985527,Riyad Mahrez,a,750,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Bernardo Silva,Pass
5702,3,406113,7,MissedShots,0.774000015258789,0.495,0.02938244678080082,Kevin De Bruyne,a,447,FromCorner,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Bernardo Silva,Pass
5703,4,406115,26,BlockedShot,0.901999969482422,0.3420000076293945,0.08431851118803024,Riyad Mahrez,a,750,OpenPlay,2020,LeftFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Kevin De Bruyne,Pass
5704,5,406117,33,BlockedShot,0.855,0.5770000076293945,0.1038275733590126,Ilkay Gündogan,a,314,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Fernandinho,Pass
5705,6,406119,46,MissedShots,0.875,0.7090000152587891,0.04261737316846848,Oleksandr Zinchenko,a,2958,OpenPlay,2020,LeftFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Raheem Sterling,Pass
5706,7,406120,47,MissedShots,0.8590000152587891,0.6580000305175782,0.06989022344350815,Kevin De Bruyne,a,447,OpenPlay,2020,LeftFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Oleksandr Zinchenko,Pass
5707,8,406123,55,BlockedShot,0.8290000152587891,0.5809999847412111,0.08193207532167435,Oleksandr Zinchenko,a,2958,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Kevin De Bruyne,Pass
5708,9,406124,55,BlockedShot,0.86,0.72,0.04338836297392845,Raheem Sterling,a,618,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Kevin De Bruyne,Pass
5709,10,406125,55,SavedShot,0.840999984741211,0.499000015258789,0.07496262341737747,Ilkay Gündogan,a,314,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,,Rebound
5710,11,406126,56,MissedShots,0.7859999847412109,0.5459999847412109,0.02424553595483303,Kevin De Bruyne,a,447,FromCorner,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,,None
5711,12,406127,69,BlockedShot,0.9280000305175782,0.2370000076293945,0.04626181721687317,João Cancelo,a,2379,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,,BallRecovery
5712,13,406130,79,MissedShots,0.889000015258789,0.38,0.3509388864040375,João Cancelo,a,2379,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Gabriel Jesus,Pass
5713,14,406131,89,MissedShots,0.8119999694824219,0.5159999847412109,0.08769665658473969,Gabriel Jesus,a,5543,OpenPlay,2020,RightFoot,14675,Arsenal,Manchester City,0,1,2021-02-21 16:30:00,Oleksandr Zinchenko,Pass
5714,0,405905,16,BlockedShot,0.901999969482422,0.5459999847412109,0.13219158351421356,Bertrand Traoré,h,695,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Anwar El Ghazi,Pass
5715,1,405911,31,MissedShots,0.9409999847412108,0.4929999923706055,0.63396817445755,Ezri Konsa Ngoyo,h,7726,FromCorner,2020,OtherBodyPart,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Douglas Luiz,Aerial
5716,2,405912,34,MissedShots,0.7559999847412109,0.6120000076293945,0.016269661486148834,John McGinn,h,7723,FromCorner,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,,None
5717,3,405913,47,BlockedShot,0.953000030517578,0.5820000076293945,0.08391217142343521,John McGinn,h,7723,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Matt Targett,Cross
5718,4,405914,47,Goal,0.960999984741211,0.5159999847412109,0.6572378277778625,Bertrand Traoré,h,695,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,,Rebound
5719,5,405920,67,BlockedShot,0.8069999694824219,0.5259999847412109,0.047032367438077934,Douglas Luiz,h,6122,SetPiece,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Ezri Konsa Ngoyo,BallTouch
5720,6,405922,79,SavedShot,0.7569999694824219,0.6990000152587891,0.016863634809851646,Trézéguet,h,7722,OpenPlay,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Ollie Watkins,Pass
5721,7,405923,82,MissedShots,0.7319999694824219,0.5629999923706055,0.01479188259691,Morgan Sanson,h,3696,FromCorner,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,,None
5722,8,405925,88,BlockedShot,0.965999984741211,0.615,0.07267122715711594,Ollie Watkins,h,8865,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Matt Targett,HeadPass
5723,9,405926,90,MissedShots,0.7419999694824219,0.4379999923706055,0.0157376229763031,John McGinn,h,7723,FromCorner,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,,None
5724,10,405927,94,MissedShots,0.8969999694824219,0.4579999923706055,0.07287899404764175,Tyrone Mings,h,1024,OpenPlay,2020,Head,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Ahmed Elmohamady,Cross
5725,0,405901,0,SavedShot,0.85,0.3020000076293945,0.030098807066679,Ricardo Pereira,a,3303,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Youri Tielemans,Pass
5726,1,405902,3,BlockedShot,0.8080000305175781,0.5220000076293946,0.03152850642800331,Luke Thomas,a,8562,FromCorner,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Jonny Evans,BallTouch
5727,2,405903,10,BlockedShot,0.855999984741211,0.6780000305175782,0.046844299882650375,Harvey Barnes,a,6681,OpenPlay,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Luke Thomas,Pass
5728,3,405904,10,BlockedShot,0.735999984741211,0.3520000076293945,0.02749472483992577,Ricardo Pereira,a,3303,FromCorner,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Timothy Castagne,Pass
5729,4,405906,18,Goal,0.8059999847412109,0.525,0.0572567954659462,James Maddison,a,6818,OpenPlay,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Harvey Barnes,Pass
5730,5,405907,21,SavedShot,0.8040000152587891,0.615,0.049044735729694366,Ricardo Pereira,a,3303,OpenPlay,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Youri Tielemans,Pass
5731,6,405908,22,SavedShot,0.8680000305175781,0.4329999923706055,0.09855954349040984,Jamie Vardy,a,755,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,,None
5732,7,405909,22,Goal,0.9390000152587892,0.5570000076293945,0.5301361083984375,Harvey Barnes,a,6681,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,,Rebound
5733,8,405910,26,BlockedShot,0.8669999694824219,0.5459999847412109,0.12581536173820496,James Maddison,a,6818,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Harvey Barnes,TakeOn
5734,9,405915,52,BlockedShot,0.77,0.41,0.04874695837497711,James Maddison,a,6818,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Ricardo Pereira,LayOff
5735,10,405916,53,SavedShot,0.7619999694824219,0.33799999237060546,0.02002355828881264,Youri Tielemans,a,5956,OpenPlay,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Ricardo Pereira,Pass
5736,11,405917,59,SavedShot,0.7440000152587891,0.3979999923706055,0.054080281406641006,James Maddison,a,6818,DirectFreekick,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,,Standard
5737,12,405918,60,MissedShots,0.855,0.7069999694824218,0.024787921458482742,Harvey Barnes,a,6681,FromCorner,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,,None
5738,13,405919,63,MissedShots,0.933000030517578,0.705,0.06744375079870224,Jamie Vardy,a,755,OpenPlay,2020,LeftFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Harvey Barnes,Pass
5739,14,405921,70,BlockedShot,0.7419999694824219,0.735,0.016307085752487186,Harvey Barnes,a,6681,OpenPlay,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Youri Tielemans,Pass
5740,15,405924,83,BlockedShot,0.840999984741211,0.3020000076293945,0.06260475516319275,Jamie Vardy,a,755,OpenPlay,2020,RightFoot,14676,Aston Villa,Leicester,1,2,2021-02-21 14:00:00,Harvey Barnes,Pass
5741,0,406313,7,BlockedShot,0.895,0.6740000152587889,0.05615488067269325,Steven Alzate,h,8020,OpenPlay,2020,RightFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22 20:00:00,,None
5742,1,406314,7,MissedShots,0.7219999694824218,0.5420000076293945,0.013789617456495762,Yves Bissouma,h,5609,OpenPlay,2020,RightFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22 20:00:00,,None
5743,2,406315,26,MissedShots,0.9409999847412108,0.34400001525878904,0.055737711489200585,Leandro Trossard,h,7698,OpenPlay,2020,LeftFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22 20:00:00,Pascal Groß,Cross
5744,3,406317,29,MissedShots,0.8190000152587891,0.3520000076293945,0.03515001013875008,Pascal Groß,h,239,OpenPlay,2020,RightFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22 20:00:00,,None
5745,4,406318,33,MissedShots,0.8159999847412109,0.4720000076293946,0.034814521670341485,Joël Veltman,h,8780,FromCorner,2020,RightFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22 20:00:00,Lewis Dunk,Pass
5746,5,406319,36,BlockedShot,0.8130000305175781,0.5129999923706055,0.04465921223163605,Alexis Mac Allister,h,8379,SetPiece,2020,RightFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22 20:00:00,,None
5747,6,406320,46,BlockedShot,0.93,0.43900001525878907,0.10382132232189177,Pascal Groß,h,239,OpenPlay,2020,Head,14677,Brighton,Crystal Palace,1,2,2021-02-22 20:00:00,Dan Burn,Cross
5748,7,406321,46,MissedShots,0.865,0.31,0.04202020540833473,Joël Veltman,h,8780,OpenPlay,2020,RightFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22 20:00:00,,Rebound
